PING sydney.edu.au:443 (/):
connected to 20.248.131.216:443 (226 bytes), seq=237 time=778.14 ms 
connected to 20.248.131.216:443 (226 bytes), seq=238 time=793.51 ms 
connected to 20.248.131.216:443 (226 bytes), seq=239 time=764.24 ms 
connected to 20.248.131.216:443 (226 bytes), seq=240 time=779.28 ms 
connected to 20.248.131.216:443 (226 bytes), seq=241 time=786.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=242 time=777.77 ms 
connected to 20.248.131.216:443 (226 bytes), seq=243 time=763.78 ms 
connected to 20.248.131.216:443 (226 bytes), seq=244 time=779.08 ms 
connected to 20.248.131.216:443 (226 bytes), seq=245 time=778.82 ms 
connected to 20.248.131.216:443 (226 bytes), seq=246 time=806.14 ms 
connected to 20.248.131.216:443 (226 bytes), seq=247 time=778.40 ms 
connected to 20.248.131.216:443 (226 bytes), seq=248 time=796.96 ms 
connected to 20.248.131.216:443 (226 bytes), seq=249 time=779.31 ms 
connected to 20.248.131.216:443 (226 bytes), seq=250 time=781.76 ms 
connected to 20.248.131.216:443 (226 bytes), seq=251 time=777.12 ms 
connected to 20.248.131.216:443 (226 bytes), seq=252 time=779.17 ms 
connected to 20.248.131.216:443 (226 bytes), seq=253 time=779.28 ms 
connected to 20.248.131.216:443 (226 bytes), seq=254 time=779.94 ms 
connected to 20.248.131.216:443 (226 bytes), seq=255 time=778.03 ms 
connected to 20.248.131.216:443 (226 bytes), seq=256 time=777.68 ms 
connected to 20.248.131.216:443 (226 bytes), seq=257 time=782.77 ms 
connected to 20.248.131.216:443 (226 bytes), seq=258 time=778.72 ms 
connected to 20.248.131.216:443 (226 bytes), seq=259 time=784.25 ms 
connected to 20.248.131.216:443 (226 bytes), seq=260 time=762.29 ms 
connected to 20.248.131.216:443 (226 bytes), seq=261 time=762.72 ms 
connected to 20.248.131.216:443 (226 bytes), seq=262 time=765.60 ms 
connected to 20.248.131.216:443 (226 bytes), seq=263 time=776.75 ms 
connected to 20.248.131.216:443 (226 bytes), seq=264 time=793.90 ms 
connected to 20.248.131.216:443 (226 bytes), seq=265 time=769.91 ms 
connected to 20.248.131.216:443 (226 bytes), seq=266 time=777.38 ms 
connected to 20.248.131.216:443 (226 bytes), seq=267 time=786.76 ms 
connected to 20.248.131.216:443 (226 bytes), seq=268 time=787.49 ms 
connected to 20.248.131.216:443 (226 bytes), seq=269 time=778.84 ms 
connected to 20.248.131.216:443 (226 bytes), seq=270 time=784.32 ms 
connected to 20.248.131.216:443 (226 bytes), seq=271 time=797.95 ms 
connected to 20.248.131.216:443 (226 bytes), seq=272 time=780.29 ms 
connected to 20.248.131.216:443 (226 bytes), seq=273 time=778.21 ms 
connected to 20.248.131.216:443 (226 bytes), seq=274 time=773.01 ms 
connected to 20.248.131.216:443 (226 bytes), seq=275 time=777.78 ms 
connected to 20.248.131.216:443 (226 bytes), seq=276 time=779.35 ms 
connected to 20.248.131.216:443 (226 bytes), seq=277 time=765.13 ms 
connected to 20.248.131.216:443 (226 bytes), seq=278 time=801.18 ms 
