PING www.unam.mx.cdn.cloudflare.net (104.17.118.46) 56(84) bytes of data.
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=199 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=200 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=201 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=202 ttl=55 time=30.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=203 ttl=55 time=88.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=204 ttl=55 time=72.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=205 ttl=55 time=29.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=206 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=207 ttl=55 time=30.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=208 ttl=55 time=98.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=209 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=210 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=211 ttl=55 time=30.0 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=212 ttl=55 time=30.3 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=213 ttl=55 time=29.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=214 ttl=55 time=29.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=215 ttl=55 time=29.7 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=216 ttl=55 time=231 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=217 ttl=55 time=58.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=218 ttl=55 time=275 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=219 ttl=55 time=196 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=220 ttl=55 time=218 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=221 ttl=55 time=142 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=222 ttl=55 time=162 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=223 ttl=55 time=286 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=224 ttl=55 time=207 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=225 ttl=55 time=96.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=226 ttl=55 time=30.1 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=227 ttl=55 time=30.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=228 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=229 ttl=55 time=30.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=230 ttl=55 time=30.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=231 ttl=55 time=30.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=232 ttl=55 time=30.9 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=233 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=234 ttl=55 time=29.8 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=235 ttl=55 time=29.6 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=236 ttl=55 time=29.4 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=237 ttl=55 time=30.2 ms
64 bytes from 104.17.118.46 (104.17.118.46): icmp_seq=238 ttl=55 time=30.2 ms
